,kaggle_features,kaggle_featurs_No
6152,her voice,1.1810702550223904
6153,not for,1.1809372906088458
6154,collect,1.1807542173688743
6155,dont like,1.1802985870736982
6156,scumbags,1.1800894029327487
6157,mlb,1.1800424047202682
6158,worse than,1.1797862839811275
6159,has ever,1.1797747217413264
6160,to any,1.1797341687904244
6161,xb7,1.1788462697470636
6162,final,1.1787965608788904
6163,the age,1.1786317152658536
6164,patriots,1.1785935163123238
6165,hundreds,1.1784092045964236
6166,sin,1.1777270908669029
6167,wa,1.1774543330766725
6168,down your,1.1773702699842261
6169,would make,1.1773349225691836
6170,rush,1.1772976895302583
6171,the current,1.177257266513407
6172,available,1.1772055690958512
6173,dumb shit,1.1771947903130313
6174,your as,1.1770577752517397
6175,but guess,1.176722654851829
6176,like her,1.1766067528222348
6177,nokia,1.1764565873659376
6178,shouldn be,1.1763543489809654
6179,some good,1.1761051681987211
6180,the main,1.1759441512677853
6181,you show,1.175788279918206
6182,sexual,1.1756892723129542
6183,wedding,1.175498038163149
6184,draw,1.1754174337448338
6185,up all,1.1753135247056254
6186,network,1.175156460378611
6187,sure that,1.1750543570047767
6188,so sorry,1.1749972395159245
6189,ll make,1.17482654723098
6190,he comes,1.1748083173840032
6191,french,1.1744850347587183
6192,one with,1.174464418205016
6193,with such,1.1742493373071714
6194,ll find,1.1738993592693432
6195,dont even,1.1736444045340613
6196,registered,1.1736180811736194
6197,find that,1.173562844270677
6198,lynched,1.173466467771842
6199,in reality,1.173183577028619
6200,sit in,1.1729662801126075
6201,fruit,1.1729339518097677
6202,companies,1.1726509201054065
6203,cowardly,1.172549420434419
6204,the full,1.172121948565646
6205,what did,1.17165982740125
6206,with our,1.1715450135280656
6207,again and,1.1714423310212927
6208,u017ce,1.170998553736553
6209,invest,1.1707824728288
6210,attacking,1.1703452594914274
6211,xa0 there,1.1698777370129019
6212,discuss,1.1698144656710971
6213,it only,1.169670786690052
6214,nhave nice,1.1693903157238403
6215,team is,1.1693500572919513
6216,of work,1.169268655398975
6217,why we,1.1692147597132199
6218,kindly,1.1691807501348184
6219,doing it,1.1691229989802459
6220,good night,1.168942304356463
6221,xe3o,1.168781505804059
6222,it wouldn,1.1682717567845697
6223,til,1.1677886948652683
6224,the standard,1.16776231705676
6225,have ever,1.1674958819297105
6226,live with,1.167393365909573
6227,soccer,1.1673383167869442
6228,yourself for,1.1673354183659297
6229,bad name,1.167238763490258
6230,or anything,1.1670936090092556
6231,are people,1.1670609202790219
6232,are ugly,1.1669842637037102
6233,your butt,1.1666567433300856
6234,travel,1.1662425499891598
6235,speed,1.165919283632321
6236,lil wayne,1.1655406181187136
6237,decide,1.1655067041810532
6238,the dodgers,1.165500769968177
6239,be taken,1.1654889831186632
6240,answers,1.1654843611573493
6241,your children,1.165252227032286
6242,away your,1.1649800355541842
6243,personality,1.1647954328473586
6244,ni am,1.1647570390700746
6245,sum,1.1643498622999808
6246,stats,1.1639198728852678
6247,cell phone,1.163744083378639
6248,you we,1.1636808527434184
6249,they really,1.1635789283831222
6250,work out,1.1635504240930579
6251,happened to,1.1635124316387855
6252,eff,1.1630195734250361
6253,you probably,1.1626078049143154
6254,and use,1.1625729000178746
6255,working for,1.1623927577384852
6256,come up,1.161914446460563
6257,you thought,1.1618379135738455
6258,hiding behind,1.1617146510918241
6259,describe,1.1611882598594077
6260,his ass,1.16112092771748
6261,israelis,1.1608113306885541
6262,clap,1.1607264905553343
6263,bad you,1.1603125240390777
6264,nearly,1.159765581340499
6265,are part,1.159743455775157
6266,oh dear,1.1594975400450829
6267,now the,1.1590308645753928
6268,make sense,1.158939516826966
6269,som,1.1588736660023138
6270,any way,1.1588169756066424
6271,wasnt,1.158646792408698
6272,mistake,1.158545868898462
6273,by her,1.1584308148036544
6274,results,1.1579213239512567
6275,symbol,1.157690913361449
6276,du,1.1576747260556128
6277,catholic,1.1576603261006042
6278,destroyed,1.1575072876804011
6279,head up,1.1572085492774467
6280,approved,1.1567939593665448
6281,core,1.1567054816048112
6282,so bad,1.1566290639778503
6283,little bitch,1.1563786487711374
6284,but ll,1.1560522809002884
6285,were actually,1.1560404076093609
6286,outstanding,1.1560041485086785
6287,leave your,1.1556022689407908
6288,to break,1.1555794873458491
6289,terry,1.15551572104478
6290,nof,1.1552628011143433
6291,can find,1.1546908624925698
6292,physical,1.1545546941286484
6293,hole you,1.1544834077663177
6294,the mother,1.1542106228847775
6295,analysis,1.1539508637230034
6296,has already,1.1539359665260782
6297,imo,1.1538486441715046
6298,and out,1.1533584318438188
6299,paint,1.1532359874349463
6300,of speech,1.153015843923519
6301,xa0 aciddragon,1.1525945035042613
6302,arguments,1.1521754989038515
6303,throws,1.1519768958578451
6304,blaming the,1.1515209536548674
6305,who should,1.151463054656969
6306,fatto,1.1511912037528091
6307,hispanic,1.1508985220756196
6308,soul,1.15078577953822
6309,white boy,1.150719032906014
6310,what xa0,1.1506558050441689
6311,at their,1.1502742758737443
6312,stole,1.1502485501262387
6313,aside from,1.1496051054431606
6314,maybe he,1.1495302713438382
6315,for real,1.1493609876342434
6316,done it,1.1487154700195095
6317,development,1.1485142277839262
6318,what have,1.1481257266242464
6319,not too,1.1477987592278747
6320,man up,1.1470952581719334
6321,more you,1.1470129858284912
6322,lookin,1.146746418662755
6323,case you,1.146558556956864
6324,work with,1.146481114819282
6325,you fuckin,1.146434041018958
6326,surprised,1.1459498684345866
6327,time we,1.1459352870289508
6328,trip,1.1458245014728743
6329,enter,1.1455823262335887
6330,can keep,1.1455390437780097
6331,chances,1.1455387699020314
6332,affect,1.1450712769697802
6333,be honest,1.1450482137515134
6334,wonder how,1.1449218591947417
6335,paid by,1.1442753813963007
6336,the troops,1.1439593500748502
6337,now he,1.143939146465916
6338,guy was,1.1437127821913244
6339,think she,1.1430711226813535
6340,she had,1.1427606019897572
6341,homophobic,1.1426644455805066
6342,will fail,1.1426477120173137
6343,fucking dumb,1.1422753148744873
6344,the moment,1.142268535332125
6345,quebec,1.1420595037049543
6346,thats the,1.141771326481188
6347,truth is,1.1416928738394085
6348,re doing,1.1416241552264517
6349,goddammit,1.141603711381256
6350,xa0 maybe,1.141565871866355
6351,junior,1.141497125859912
6352,so damn,1.1414604497817655
6353,pigs,1.1414183737097083
6354,pile of,1.1410711542219047
6355,michelle,1.140937831583517
6356,dime,1.1407842281915543
6357,big fat,1.1404652087055012
6358,motherfucking,1.1396073732354635
6359,especially when,1.1394761917464922
6360,the earth,1.1381687187227565
6361,see any,1.13805865358998
6362,you took,1.137546250309076
6363,xa0i don,1.1375187145861565
6364,your filthy,1.137330362068544
6365,to ban,1.1372833912474625
6366,idiot there,1.1372041653512843
6367,xa0 so,1.1371923624319957
6368,plane,1.1371643719228823
6369,circle,1.136385598824369
6370,the victim,1.1363612825457454
6371,day in,1.1363171994839167
6372,no other,1.1362833032916726
6373,fun and,1.1360691757227168
6374,powerful,1.136009022079169
6375,some facts,1.1357657473631684
6376,what that,1.1353393603397723
6377,bad guy,1.1351841950338177
6378,point xa0,1.1351287337776745
6379,just what,1.134895702402856
6380,coloured,1.1346018352012612
6381,stupidest,1.1344561532850521
6382,the stupidest,1.1344561532850521
6383,some fucking,1.1338128131698237
6384,or two,1.1337880632818043
6385,democracy,1.1337466912288865
6386,one year,1.1335528048882322
6387,just mad,1.1334980904406202
6388,get job,1.1334690537475314
6389,can think,1.1333543943662547
6390,husband,1.1331175718754942
6391,right here,1.1327751288063956
6392,prevent,1.1326992792172867
6393,and think,1.1326262983687225
6394,has an,1.1322076604384095
6395,up my,1.132151320134158
6396,taken away,1.1321445737920661
6397,an all,1.1317146884263738
6398,an intelligent,1.1313551214918285
6399,telling you,1.13130676611588
6400,chest,1.1311562465472587
6401,sure she,1.1311339718008093
6402,sand,1.1304137748353598
6403,impact,1.1303884341753743
6404,ignorant as,1.130251504095272
6405,to bad,1.1300459181451914
6406,xa0 glad,1.1300151785654822
6407,my own,1.129722044719062
6408,other words,1.1295512842964555
6409,far more,1.12925728647207
6410,u0105,1.1289740728801911
6411,getting all,1.12860723781399
6412,tem,1.1284342965456706
6413,kills,1.1275597812983569
6414,ho ho,1.127524493035208
6415,workers,1.127419561528623
6416,commit suicide,1.1273561002712422
6417,bert,1.1271456429944435
6418,cliff,1.1271060029599793
6419,out that,1.1267410684508672
6420,station,1.125963087935046
6421,put in,1.1256386641893874
6422,this piece,1.1252968498997962
6423,to answer,1.1252285616323514
6424,the dumb,1.12506357302293
6425,be proud,1.124868506870278
6426,ki,1.1248584059578974
6427,doin,1.1244528454499314
6428,else xa0,1.1243397725492603
6429,get this,1.123812266948683
6430,good people,1.12357854842216
6431,nthere is,1.1235435174127881
6432,courts,1.1233240949839205
6433,jersey,1.123301913307491
6434,probably not,1.1231746662299844
6435,past the,1.1231604117964
6436,the situation,1.123058171650391
6437,my dad,1.1229953381972233
6438,big time,1.1228389912979662
6439,to america,1.1225617258632556
6440,choice to,1.1222727016968812
6441,this you,1.121789343215916
6442,on in,1.1217652324495249
6443,thought he,1.1216887319108104
6444,response to,1.1216062161556395
6445,for everyone,1.121601818483356
6446,bone,1.1215033842770454
6447,button,1.1214473823798834
6448,who he,1.1210219722061578
6449,somewhere else,1.1208868932838099
6450,etc xa0,1.1207981333692487
6451,correct the,1.120442035219276
6452,xa0over,1.1201489058486875
6453,parasites,1.120083010501631
6454,you some,1.1200429210520935
6455,why they,1.1199601922866635
6456,family members,1.1198560183518285
6457,physically,1.1194833071780574
6458,you stand,1.1194746420915616
6459,fuck disqus,1.1190435931523366
6460,so dumb,1.1190284557883394
6461,thick,1.1190082636140264
6462,dick and,1.1188396087143573
6463,are already,1.118766014379442
6464,black you,1.1186603000416722
6465,you came,1.1184043312076253
6466,no doubt,1.1183137520569406
6467,firing,1.1182436215134606
6468,poorly,1.118100781957086
6469,spanking,1.117647765450959
6470,you trying,1.1173825793572607
6471,dan_amd,1.1173822694023263
6472,amd,1.1173822694023263
6473,semiinaccurate,1.1173822694023263
6474,dan_amd nyou,1.1173822694023263
6475,have realy,1.1173822694023263
6476,realy no,1.1173822694023263
6477,clue on,1.1173822694023263
6478,single idiotic,1.1173822694023263
6479,stupid pro,1.1173822694023263
6480,pro amd,1.1173822694023263
6481,amd ignorance,1.1173822694023263
6482,then in,1.1173822694023263
6483,gay loving,1.1173822694023263
6484,loving buddy,1.1173822694023263
6485,semiinaccurate and,1.1173822694023263
6486,the light,1.1173822694023263
6487,light inside,1.1173822694023263
6488,inside stupid,1.1173822694023263
6489,stupid fag,1.1173822694023263
6490,fag nwe,1.1173822694023263
6491,nwe realy,1.1173822694023263
6492,realy don,1.1173822694023263
6493,want your,1.1173822694023263
6494,here anymore,1.1173822694023263
6495,took the,1.117145830332865
6496,sure if,1.117130529290128
6497,cos,1.116816232058416
6498,are using,1.116738660590661
6499,both are,1.1166580805186208
6500,very very,1.1166328177407472
6501,rather than,1.1164247784998766
6502,it used,1.1162233051964023
6503,months ago,1.1157097456837415
6504,is because,1.115385147309159
6505,bound,1.114768291553628
6506,it come,1.1147106456086835
6507,fu cking,1.114554675390254
6508,prove that,1.1143761394864216
6509,so good,1.114163701471773
6510,just in,1.1139312122038953
6511,display,1.113894987561538
6512,the gop,1.113571794291286
6513,about xa0,1.113540771934974
6514,fetish,1.1135104402050364
6515,yourself that,1.1135029107360892
6516,they got,1.1133872063850867
6517,really can,1.113118685361135
6518,medicare,1.1131019363961072
6519,omfg,1.1130357492150482
6520,some really,1.1126726347489486
6521,is even,1.112026696511677
6522,the movie,1.111998235099132
6523,knows what,1.111833058875837
6524,to hang,1.1117705976273755
6525,boo,1.1114762897636596
6526,fags,1.1111190762897984
6527,than one,1.11109517432511
6528,prize,1.1107076596780194
6529,capcom,1.1104091983160231
6530,what if,1.1103482086527996
6531,driving,1.110261028896669
6532,can not,1.11021856272472
6533,got some,1.1101159086758883
6534,we want,1.1098158245728595
6535,it by,1.1091685731668413
6536,them like,1.1091226562246523
6537,never saw,1.109057260961163
6538,mj,1.1090310714660578
6539,dealing with,1.108798950376325
6540,jones,1.1087513382697531
6541,did your,1.108161352662195
6542,trump,1.1081530299078926
6543,the rights,1.1073569847902396
6544,typing,1.1073428708339397
6545,you choose,1.1070498110846727
6546,greater,1.1068056752208242
6547,this song,1.1067495166902808
6548,until the,1.1066221976358357
6549,still be,1.106509424232137
6550,was shot,1.106505319724659
6551,the job,1.1064866309051677
6552,come here,1.1062907419138641
6553,ve had,1.106154680722466
6554,hundreds of,1.106086618439341
6555,this idiot,1.105877387542189
6556,hispanics,1.105846966020403
6557,dragon,1.1056217221052846
6558,class warfare,1.105468385861064
6559,if there,1.1053706998603674
6560,sense to,1.1051931978175367
6561,complex,1.1051869678874522
6562,up this,1.105154962037958
6563,responding,1.1051397123737918
6564,is big,1.1047400287887044
6565,trap,1.1047012718225242
6566,handed,1.1045853046238094
6567,the superior,1.1045193573637822
6568,and being,1.1042797090305942
6569,causes,1.1041777118950626
6570,pathetic and,1.1038726932488427
6571,saying that,1.1038565773685411
6572,isn that,1.1037018553559548
6573,pretty sure,1.1033157276007228
6574,was there,1.1031438444187962
6575,even like,1.1031366118738135
6576,some reason,1.10291714648555
6577,saint,1.102758248097521
6578,yrs,1.1026661885882822
6579,goes out,1.1025509678569858
6580,or any,1.1024854629556151
6581,men like,1.1021915486246572
6582,miss you,1.1021914609558627
6583,were here,1.1020509233460885
6584,anthony,1.1019757331786533
6585,math,1.101565614925687
6586,to end,1.1014814566375912
6587,go eat,1.1010376022255306
6588,our team,1.1009415737804655
6589,u01b0,1.1006957345770711
6590,decided,1.1003597631624615
6591,presidents,1.10029133850457
6592,didn say,1.100238980686946
6593,the playoffs,1.0998495328014228
6594,mayor,1.099711939755005
6595,klan,1.0996195675575628
6596,embarrassed,1.0995496052418192
6597,before making,1.0993724100631022
6598,thing you,1.0991853424729754
6599,around and,1.0991797042082556
6600,not understand,1.0991431142566466
6601,viable,1.0991032643856657
6602,labor,1.0989802944274878
6603,standards,1.0984737514128502
6604,but what,1.0983982129145056
6605,danny,1.0983556245845914
6606,can and,1.0983044106970723
6607,are what,1.0982292798331488
6608,made my,1.0979951924105171
6609,fresh,1.0978839048940086
6610,comment it,1.0977787777660173
6611,them as,1.0977036139406762
6612,my time,1.0975321205971065
6613,work and,1.0974377920475982
6614,re as,1.0973812744444642
6615,her to,1.0972057336734982
6616,this point,1.097203390965782
6617,made you,1.0964395653411334
6618,edhe,1.0961133364835487
6619,the mv,1.0959281525805156
6620,grandpa,1.0958755737072186
6621,have right,1.0958412767388965
6622,it ok,1.0958178508806868
6623,dog shit,1.0957207836074263
6624,engage,1.0954847936540326
6625,not good,1.095256974857131
